station,date,sst_c,slp_hpa,u10_ms,v10_ms
Upper Gulf Offshore,2015-06-01,30.147858,1007.935913,2.420198,3.058955
Upper Gulf Offshore,2015-07-01,29.703766,1007.808777,3.494869,3.813874
Upper Gulf Offshore,2015-08-01,29.292877,1008.358154,3.20622,2.547245
Upper Gulf Offshore,2015-09-01,29.368317,1009.109985,2.642916,1.621035
Upper Gulf Offshore,2015-10-01,29.739899,1011.428772,0.046041,-0.382575
Upper Gulf Offshore,2015-11-01,30.098297,1011.097168,-1.271906,-2.189012
Upper Gulf Offshore,2015-12-01,29.503571,1012.99469,-0.79484,-2.217475
Upper Gulf Offshore,2016-01-01,28.833405,1012.993103,-0.249931,0.899398
Upper Gulf Offshore,2016-02-01,27.816803,1013.691223,-1.103022,-0.506484
Upper Gulf Offshore,2016-03-01,28.857086,1011.586243,-0.265879,4.835118
Upper Gulf Offshore,2016-04-01,30.236969,1009.002502,-0.073398,5.383381
Upper Gulf Offshore,2016-05-01,31.18985,1007.83783,1.357822,4.236434
Upper Gulf Offshore,2016-06-01,30.351959,1008.318115,2.808814,3.291018
Upper Gulf Offshore,2016-07-01,29.832672,1008.018433,2.246675,2.981067
Upper Gulf Offshore,2016-08-01,29.602936,1006.594971,3.727569,2.734809
Upper Gulf Offshore,2016-09-01,29.319489,1007.8078,2.667557,1.346308
Upper Gulf Offshore,2016-10-01,29.363922,1008.324707,1.290008,-0.272955
Upper Gulf Offshore,2016-11-01,29.51944,1010.427185,-1.191231,-2.767375
Upper Gulf Offshore,2016-12-01,28.340485,1011.359375,-1.407281,-5.309818
Upper Gulf Offshore,2017-01-01,27.6315,1011.369385,-0.462783,-3.068803
Upper Gulf Offshore,2017-02-01,27.973053,1012.316589,-0.141961,-0.333182
Upper Gulf Offshore,2017-03-01,29.173981,1010.378723,-0.197144,4.055418
Upper Gulf Offshore,2017-04-01,30.132965,1009.597168,-0.086618,3.100953
Upper Gulf Offshore,2017-05-01,30.923004,1007.934387,0.854256,3.662847
Upper Gulf Offshore,2017-06-01,30.360504,1007.764038,3.065123,3.035405
Upper Gulf Offshore,2017-07-01,29.703766,1007.805908,4.001566,2.787145
Upper Gulf Offshore,2017-08-01,29.741852,1007.486877,2.981969,2.683957
Upper Gulf Offshore,2017-09-01,30.275543,1008.429382,1.832757,2.051384
Upper Gulf Offshore,2017-10-01,29.928864,1009.35437,0.296508,-0.895113
Upper Gulf Offshore,2017-11-01,28.80069,1009.816223,-1.474532,-4.403929
Upper Gulf Offshore,2017-12-01,27.525787,1012.331543,-1.477192,-4.8057
Upper Gulf Offshore,2018-01-01,26.988678,1010.344666,-0.1703,-0.727975
Upper Gulf Offshore,2018-02-01,27.636871,1012.29657,-0.748834,1.62118
Upper Gulf Offshore,2018-03-01,28.980865,1010.275024,-0.342046,3.609018
Upper Gulf Offshore,2018-04-01,29.813141,1009.684387,-0.437804,2.66435
Upper Gulf Offshore,2018-05-01,30.785309,1008.97406,0.283996,2.840519
Upper Gulf Offshore,2018-06-01,30.423981,1007.562195,3.749043,3.435964
Upper Gulf Offshore,2018-07-01,29.70401,1006.3797,4.775543,3.055955
Upper Gulf Offshore,2018-08-01,29.180573,1006.955322,4.456665,3.551556
Upper Gulf Offshore,2018-09-01,29.234528,1008.672485,2.047157,1.180823
Upper Gulf Offshore,2018-10-01,29.997955,1011.135315,-0.996556,-0.441816
Upper Gulf Offshore,2018-11-01,29.548981,1011.437805,-0.383959,-2.709699
Upper Gulf Offshore,2018-12-01,28.997223,1011.700317,-0.566996,-3.10234
Upper Gulf Offshore,2019-01-01,28.057281,1013.005615,-0.041135,-1.474672
Upper Gulf Offshore,2019-02-01,28.560944,1012.685303,0.324556,4.950875
Upper Gulf Offshore,2019-03-01,29.33194,1010.79718,-0.080132,5.262769
Upper Gulf Offshore,2019-04-01,30.588287,1009.019714,-0.201472,4.986501
Upper Gulf Offshore,2019-05-01,31.135651,1007.681885,1.988597,2.225703
Upper Gulf Offshore,2019-06-01,30.559235,1007.512512,2.842363,3.275602
Upper Gulf Offshore,2019-07-01,29.926178,1008.016235,2.981941,2.322957
Upper Gulf Offshore,2019-08-01,29.447906,1007.184082,4.681261,3.118845
Upper Gulf Offshore,2019-09-01,29.19278,1010.019348,2.199953,0.764016
Upper Gulf Offshore,2019-10-01,30.216705,1010.435913,-0.819035,-0.383482
Upper Gulf Offshore,2019-11-01,29.528229,1011.181274,-1.172007,-2.390429
Upper Gulf Offshore,2019-12-01,27.881012,1013.089661,-1.185208,-2.601061
Upper Gulf Offshore,2020-01-01,28.411774,1012.100647,0.346773,2.134187
Upper Gulf Offshore,2020-02-01,28.565826,1013.030945,-0.099815,2.329943
Upper Gulf Offshore,2020-03-01,29.21817,1010.575623,-0.086175,5.555717
Upper Gulf Offshore,2020-04-01,30.268707,1010.82312,-0.240436,3.904461
Upper Gulf Offshore,2020-05-01,31.050446,1008.525024,0.648351,4.098936
Upper Gulf Offshore,2020-06-01,30.796783,1007.893433,2.545245,3.208251
Upper Gulf Offshore,2020-07-01,30.487457,1007.616272,1.844409,2.402843
Upper Gulf Offshore,2020-08-01,30.043365,1007.233459,2.817606,2.957254
Upper Gulf Offshore,2020-09-01,29.98526,1008.055603,2.163026,2.567949
Upper Gulf Offshore,2020-10-01,29.229401,1008.23407,1.020568,-2.229853
Upper Gulf Offshore,2020-11-01,28.802399,1011.571533,-1.780405,-4.339413
Upper Gulf Offshore,2020-12-01,27.757477,1011.845642,-1.246549,-4.431152
Upper Gulf Offshore,2021-01-01,26.660309,1012.250305,-0.893837,-2.528273
Upper Gulf Offshore,2021-02-01,27.570465,1011.626587,0.047803,1.918719
Upper Gulf Offshore,2021-03-01,28.768951,1010.362183,0.259671,4.314984
Upper Gulf Offshore,2021-04-01,30.101959,1009.668457,0.417977,2.410439
Upper Gulf Offshore,2021-05-01,30.877594,1008.08783,1.331194,2.951677
Upper Gulf Offshore,2021-06-01,30.480621,1008.187805,3.394882,2.970887
Upper Gulf Offshore,2021-07-01,30.044586,1007.283142,3.516531,2.955839
Upper Gulf Offshore,2021-08-01,29.654938,1008.430603,2.890053,2.982604
Upper Gulf Offshore,2021-09-01,29.572662,1008.327515,2.365172,1.711094
Upper Gulf Offshore,2021-10-01,29.579987,1009.145325,0.829025,-0.521841
Upper Gulf Offshore,2021-11-01,29.229156,1010.344666,-1.956813,-3.821548
Upper Gulf Offshore,2021-12-01,27.324615,1013.35437,-1.2468,-4.96723
Upper Gulf Offshore,2022-01-01,27.854156,1012.034058,0.471906,0.657235
Upper Gulf Offshore,2022-02-01,28.598785,1010.961243,-0.557131,0.640048
Upper Gulf Offshore,2022-03-01,29.303131,1009.191895,-0.062529,3.5719
Upper Gulf Offshore,2022-04-01,29.920319,1009.039978,-0.771358,0.948141
Upper Gulf Offshore,2022-05-01,30.147369,1007.391846,1.53019,1.776751
Upper Gulf Offshore,2022-06-01,30.162506,1007.646545,1.962519,2.667485
Upper Gulf Offshore,2022-07-01,30.030914,1006.606262,3.116115,2.882445
Upper Gulf Offshore,2022-08-01,29.83609,1007.341248,2.732872,2.818126
Upper Gulf Offshore,2022-09-01,29.884186,1008.13031,2.685206,1.549538
Upper Gulf Offshore,2022-10-01,29.254791,1010.282471,-1.227221,-2.499887
Upper Gulf Offshore,2022-11-01,28.863922,1010.22998,-0.496737,-2.068879
Upper Gulf Offshore,2022-12-01,28.185455,1011.751221,-1.798135,-4.621343
Upper Gulf Offshore,2023-01-01,27.010162,1012.358154,-0.83656,-4.050101
Upper Gulf Offshore,2023-02-01,27.417389,1011.837158,-0.056231,0.190178
Upper Gulf Offshore,2023-03-01,28.412262,1011.337158,0.188529,3.332514
Upper Gulf Offshore,2023-04-01,30.103424,1008.28656,-0.032511,4.036465
Upper Gulf Offshore,2023-05-01,31.03775,1007.977783,1.173652,2.761569
Upper Gulf Offshore,2023-06-01,30.30899,1007.511902,3.143579,3.305632
Upper Gulf Offshore,2023-07-01,30.195953,1007.789062,3.521938,2.553608
Upper Gulf Offshore,2023-08-01,29.669342,1008.25592,3.683019,2.895762
Upper Gulf Offshore,2023-09-01,29.671295,1008.14093,2.991065,2.364846
Upper Gulf Offshore,2023-10-01,30.042877,1010.930603,0.524965,-0.96119
Upper Gulf Offshore,2023-11-01,29.637848,1012.038147,-1.51897,-4.261778
Upper Gulf Offshore,2023-12-01,28.910553,1012.771851,-0.970863,-3.910412
Upper Gulf Offshore,2024-01-01,28.487701,1012.938721,0.282229,-0.717794
Upper Gulf Offshore,2024-02-01,28.93985,1012.898132,0.198996,3.683504
Upper Gulf Offshore,2024-03-01,29.716461,1011.165955,0.110755,5.001514
Upper Gulf Offshore,2024-04-01,30.770416,1007.903137,0.027737,5.65535
Upper Gulf Offshore,2024-05-01,31.387115,1007.746887,0.650563,3.305981
Upper Gulf Offshore,2024-06-01,30.487457,1007.894714,3.024207,3.200121
Upper Gulf Offshore,2024-07-01,29.884674,1007.196533,3.194842,3.0292
Upper Gulf Offshore,2024-08-01,30.159821,1008.512512,1.794487,1.778951
Upper Gulf Offshore,2024-09-01,30.069,1007.12561,3.080772,1.905205
Upper Gulf Offshore,2024-10-01,30.306061,1009.698425,0.1867,-0.431393
Upper Gulf Offshore,2024-11-01,29.878571,1010.636902,-2.255311,-3.952329
Upper Gulf Offshore,2024-12-01,28.238434,1011.518433,-1.649426,-5.297817
Phetchaburi Bangkawe,1993-01-01,26.822083,1012.835327,-0.659163,0.322337
Phetchaburi Bangkawe,1993-02-01,26.893066,1012.729675,-0.523899,2.412847
Phetchaburi Bangkawe,1993-03-01,28.438538,1010.796875,-0.691277,4.032012
Phetchaburi Bangkawe,1993-04-01,29.723206,1009.461243,-0.903199,3.802509
Phetchaburi Bangkawe,1993-05-01,30.611877,1008.160339,-0.411196,4.043194
Phetchaburi Bangkawe,1993-06-01,30.69928,1007.394714,1.453225,2.30792
Phetchaburi Bangkawe,1993-07-01,30.389069,1006.608765,2.471432,2.258493
Phetchaburi Bangkawe,1993-08-01,29.94635,1008.365601,2.411863,2.288112
Phetchaburi Bangkawe,1993-09-01,29.65918,1008.759705,1.449403,1.311303
Phetchaburi Bangkawe,1993-10-01,29.078918,1011.549683,-0.885489,-1.095228
Phetchaburi Bangkawe,1993-11-01,28.67691,1011.185608,-0.720831,-2.128429
Phetchaburi Bangkawe,1993-12-01,27.342926,1013.383423,-1.055655,-3.793065
Phetchaburi Bangkawe,1994-01-01,26.478027,1011.694702,-0.440959,1.13131
Phetchaburi Bangkawe,1994-02-01,28.026184,1009.780945,-0.845893,4.016568
Phetchaburi Bangkawe,1994-03-01,28.79303,1011.164368,-0.787856,2.854077
Phetchaburi Bangkawe,1994-04-01,30.275879,1008.301575,-0.775548,3.788222
Phetchaburi Bangkawe,1994-05-01,30.479309,1007.006592,0.70705,2.386537
Phetchaburi Bangkawe,1994-06-01,30.22998,1006.13623,2.275665,3.03819
Phetchaburi Bangkawe,1994-07-01,29.49176,1006.340027,2.95893,2.622067
Phetchaburi Bangkawe,1994-08-01,29.116211,1007.506897,2.257433,2.354103
Phetchaburi Bangkawe,1994-09-01,29.035156,1008.58783,1.481714,1.281246
Phetchaburi Bangkawe,1994-10-01,29.117188,1011.591858,-0.485447,-1.272258
Phetchaburi Bangkawe,1994-11-01,27.997559,1012.57373,-1.614743,-2.748545
Phetchaburi Bangkawe,1994-12-01,27.797852,1012.807495,-0.833854,-1.528939
Phetchaburi Bangkawe,1995-01-01,27.094147,1013.142212,-0.920507,0.229904
Phetchaburi Bangkawe,1995-02-01,27.577301,1012.150024,-1.368032,2.736366
Phetchaburi Bangkawe,1995-03-01,28.908203,1009.920288,-0.879616,4.469315
Phetchaburi Bangkawe,1995-04-01,30.346924,1008.682495,-0.91523,4.851659
Phetchaburi Bangkawe,1995-05-01,30.830627,1007.746887,0.03378,2.992104
Phetchaburi Bangkawe,1995-06-01,30.269684,1006.55719,1.716774,2.658035
Phetchaburi Bangkawe,1995-07-01,29.241211,1006.710938,1.260605,2.770802
Phetchaburi Bangkawe,1995-08-01,28.819977,1006.854675,1.134957,2.507127
Phetchaburi Bangkawe,1995-09-01,28.803955,1008.27533,0.91438,0.993228
Phetchaburi Bangkawe,1995-10-01,28.945068,1009.240295,0.33651,-1.807248
Phetchaburi Bangkawe,1995-11-01,28.31192,1011.15155,-0.703537,-2.913898
Phetchaburi Bangkawe,1995-12-01,26.638184,1014.026855,-0.673949,-3.409975
Phetchaburi Bangkawe,1996-01-01,25.931641,1011.49469,-0.213506,0.7419
Phetchaburi Bangkawe,1996-02-01,26.702545,1011.751587,-1.11121,0.114516
Phetchaburi Bangkawe,1996-03-01,28.082184,1009.271545,-0.880889,4.709947
Phetchaburi Bangkawe,1996-04-01,29.711243,1008.156555,-0.747687,3.367962
Phetchaburi Bangkawe,1996-05-01,30.147614,1007.874084,0.524301,2.147535
Phetchaburi Bangkawe,1996-06-01,30.659973,1007.812195,0.591546,2.380746
Phetchaburi Bangkawe,1996-07-01,30.642242,1006.865601,1.636394,3.361609
Phetchaburi Bangkawe,1996-08-01,30.019928,1007.664673,1.479538,2.114336
Phetchaburi Bangkawe,1996-09-01,29.702698,1006.514404,1.277806,1.271123
Phetchaburi Bangkawe,1996-10-01,29.533691,1009.715637,-0.049943,-1.095984
Phetchaburi Bangkawe,1996-11-01,28.668945,1010.091858,-0.16224,-2.057888
Phetchaburi Bangkawe,1996-12-01,26.865234,1012.911865,0.055428,-3.332366
Phetchaburi Bangkawe,1997-01-01,26.333405,1012.79126,-0.219052,0.575866
Phetchaburi Bangkawe,1997-02-01,27.806396,1010.331848,-0.678407,2.734404
Phetchaburi Bangkawe,1997-03-01,28.976135,1011.104065,-0.615293,4.006413
Phetchaburi Bangkawe,1997-04-01,30.304199,1010.05658,-0.486738,3.113158
Phetchaburi Bangkawe,1997-05-01,30.732178,1007.530945,1.271487,3.25584
Phetchaburi Bangkawe,1997-06-01,30.350891,1007.602478,1.598819,2.625644
Phetchaburi Bangkawe,1997-07-01,29.432037,1007.348755,2.560812,2.682128
Phetchaburi Bangkawe,1997-08-01,29.097565,1007.653442,2.773583,2.357121
Phetchaburi Bangkawe,1997-09-01,29.868073,1010.434692,0.349439,1.17589
Phetchaburi Bangkawe,1997-10-01,30.023346,1012.312195,-0.418848,-0.334523
Phetchaburi Bangkawe,1997-11-01,29.162109,1012.65625,-0.41246,-1.112311
Phetchaburi Bangkawe,1997-12-01,28.661926,1012.998108,-0.774422,-0.893463
Phetchaburi Bangkawe,1998-01-01,28.644531,1012.347839,-0.173337,1.836226
Phetchaburi Bangkawe,1998-02-01,29.179443,1012.225647,-0.495852,4.417048
Phetchaburi Bangkawe,1998-03-01,29.840485,1010.605286,-0.631048,4.732231
Phetchaburi Bangkawe,1998-04-01,30.661194,1009.409363,-0.981634,4.915241
Phetchaburi Bangkawe,1998-05-01,31.347229,1007.704041,0.015844,3.631521
Phetchaburi Bangkawe,1998-06-01,30.339752,1006.822815,1.133403,2.545557
Phetchaburi Bangkawe,1998-07-01,30.543121,1007.440613,0.796473,2.526165
Phetchaburi Bangkawe,1998-08-01,30.505676,1008.321533,1.005859,2.231028
Phetchaburi Bangkawe,1998-09-01,30.097321,1008.054077,1.168901,0.894584
Phetchaburi Bangkawe,1998-10-01,29.846741,1009.10498,-0.391582,-0.418055
Phetchaburi Bangkawe,1998-11-01,28.777588,1009.980957,-0.189686,-2.73768
Phetchaburi Bangkawe,1998-12-01,26.906311,1012.219666,-0.86019,-3.087726
Phetchaburi Bangkawe,1999-01-01,26.685852,1010.49469,-0.543101,-1.022133
Phetchaburi Bangkawe,1999-02-01,27.976135,1012.090942,-0.785878,0.550117
Phetchaburi Bangkawe,1999-03-01,28.915039,1006.633728,-0.799607,3.540844
Phetchaburi Bangkawe,1999-04-01,30.001617,1007.256226,0.142824,2.101918
Phetchaburi Bangkawe,1999-05-01,29.835693,1007.691223,0.820053,2.122106
Phetchaburi Bangkawe,1999-06-01,29.260803,1007.141235,1.855433,2.036124
Phetchaburi Bangkawe,1999-07-01,29.012756,1006.03656,2.071219,2.388
Phetchaburi Bangkawe,1999-08-01,28.527405,1007.958435,1.522443,2.177195
Phetchaburi Bangkawe,1999-09-01,29.212799,1008.014709,0.916254,1.374075
Phetchaburi Bangkawe,1999-10-01,29.539551,1009.520935,-0.748439,-0.180942
Phetchaburi Bangkawe,1999-11-01,28.571289,1010.829712,-0.248953,-2.890419
Phetchaburi Bangkawe,1999-12-01,25.872131,1013.409668,-0.741842,-4.832557
Phetchaburi Bangkawe,2000-01-01,26.272034,1011.4422,-0.519855,0.021717
Phetchaburi Bangkawe,2000-02-01,26.68219,1010.271851,-0.38091,1.048367
Phetchaburi Bangkawe,2000-03-01,28.705811,1008.919983,-0.609994,2.358432
Phetchaburi Bangkawe,2000-04-01,29.7547,1007.794067,-0.445934,2.992806
Phetchaburi Bangkawe,2000-05-01,30.105469,1007.062195,1.253889,2.088778
Phetchaburi Bangkawe,2000-06-01,29.468323,1007.039368,1.152044,2.131415
Phetchaburi Bangkawe,2000-07-01,29.161621,1005.995605,1.684062,2.027923
Phetchaburi Bangkawe,2000-08-01,29.417633,1006.61438,2.143637,1.789408
Phetchaburi Bangkawe,2000-09-01,29.012115,1008.540649,0.689465,1.428674
Phetchaburi Bangkawe,2000-10-01,29.312744,1008.529358,0.253515,-0.041943
Phetchaburi Bangkawe,2000-11-01,28.056152,1010.680603,-1.067726,-3.328419
Phetchaburi Bangkawe,2000-12-01,27.775391,1010.860596,-0.770805,-2.536528
Phetchaburi Bangkawe,2001-01-01,27.185303,1010.100952,-0.529905,1.287401
Phetchaburi Bangkawe,2001-02-01,28.054504,1009.653748,-0.967027,2.108912
Phetchaburi Bangkawe,2001-03-01,28.974426,1009.339661,-0.527287,1.57312
Phetchaburi Bangkawe,2001-04-01,30.637604,1008.243103,-0.481138,3.720488
Phetchaburi Bangkawe,2001-05-01,31.020416,1007.10968,1.506838,2.881201
Phetchaburi Bangkawe,2001-06-01,30.605865,1006.633118,2.492398,1.761261
Phetchaburi Bangkawe,2001-07-01,29.759186,1006.558105,2.01531,2.447371
Phetchaburi Bangkawe,2001-08-01,29.669678,1006.690918,2.688908,1.556025
Phetchaburi Bangkawe,2001-09-01,30.095703,1008.168762,1.056605,1.110744
Phetchaburi Bangkawe,2001-10-01,30.010651,1009.715637,-0.170146,-0.655745
Phetchaburi Bangkawe,2001-11-01,28.304016,1012.44873,-0.987868,-3.434537
Phetchaburi Bangkawe,2001-12-01,26.93335,1013.762817,-0.667516,-2.687271
Phetchaburi Bangkawe,2002-01-01,25.962646,1012.825012,-0.432549,-0.429678
Phetchaburi Bangkawe,2002-02-01,27.347961,1012.70813,-0.563921,3.709904
Phetchaburi Bangkawe,2002-03-01,28.483398,1009.89502,-0.80678,3.636808
Phetchaburi Bangkawe,2002-04-01,30.17569,1008.424988,-0.898983,4.005061
Phetchaburi Bangkawe,2002-05-01,30.432861,1007.377808,0.833912,3.402757
Phetchaburi Bangkawe,2002-06-01,30.031555,1006.95282,1.828045,2.206352
Phetchaburi Bangkawe,2002-07-01,30.029938,1006.788757,2.823116,2.455004
Phetchaburi Bangkawe,2002-08-01,29.49469,1007.512817,2.552905,1.797157
Phetchaburi Bangkawe,2002-09-01,29.45108,1008.690002,1.896551,1.182266
Phetchaburi Bangkawe,2002-10-01,29.962067,1010.105652,-0.299427,-0.72702
Phetchaburi Bangkawe,2002-11-01,29.239014,1011.540955,-0.467112,-2.366243
Phetchaburi Bangkawe,2002-12-01,28.678711,1012.116882,-0.112223,-1.80644
Phetchaburi Bangkawe,2003-01-01,27.848389,1013.589355,-0.669579,-1.145058
Phetchaburi Bangkawe,2003-02-01,28.091309,1011.541565,-0.747241,1.976721
Phetchaburi Bangkawe,2003-03-01,29.41275,1010.613098,-0.771499,2.411169
Phetchaburi Bangkawe,2003-04-01,30.667145,1008.639709,-0.866586,3.766418
Phetchaburi Bangkawe,2003-05-01,30.920898,1007.054382,1.456784,2.060386
Phetchaburi Bangkawe,2003-06-01,30.375061,1007.22876,1.335425,1.914261
Phetchaburi Bangkawe,2003-07-01,30.297424,1007.775635,1.54274,1.704677
Phetchaburi Bangkawe,2003-08-01,29.811279,1007.055908,2.315162,1.735731
Phetchaburi Bangkawe,2003-09-01,29.509338,1008.04126,1.501345,1.045636
Phetchaburi Bangkawe,2003-10-01,29.43277,1010.392212,-0.799864,-1.185453
Phetchaburi Bangkawe,2003-11-01,29.108215,1011.320923,-0.335211,-1.48497
Phetchaburi Bangkawe,2003-12-01,26.849365,1013.608459,-0.840575,-3.158557
Phetchaburi Bangkawe,2004-01-01,26.697021,1012.241577,-0.164625,0.129559
Phetchaburi Bangkawe,2004-02-01,27.346191,1011.69751,-0.725452,1.889948
Phetchaburi Bangkawe,2004-03-01,28.729248,1009.65033,-0.963383,3.66215
Phetchaburi Bangkawe,2004-04-01,30.718903,1008.41217,-0.764853,4.204082
Phetchaburi Bangkawe,2004-05-01,30.818115,1007.41095,0.824245,2.634316
Phetchaburi Bangkawe,2004-06-01,30.484619,1007.360962,2.226382,1.90958
Phetchaburi Bangkawe,2004-07-01,30.34967,1007.217834,1.610208,1.561429
Phetchaburi Bangkawe,2004-08-01,29.702057,1007.08844,2.355096,1.969992
Phetchaburi Bangkawe,2004-09-01,30.134094,1009.556274,0.540585,1.137482
Phetchaburi Bangkawe,2004-10-01,29.884918,1011.776855,-1.120584,-1.414412
Phetchaburi Bangkawe,2004-11-01,29.176514,1011.830322,-1.13903,-1.60676
Phetchaburi Bangkawe,2004-12-01,27.048096,1012.52533,-0.376889,-2.289286
Phetchaburi Bangkawe,2005-01-01,26.734619,1012.201538,-0.299664,1.377501
Phetchaburi Bangkawe,2005-02-01,28.291412,1011.429077,-0.764563,4.84616
Phetchaburi Bangkawe,2005-03-01,28.552246,1011.467834,-0.999229,3.54652
Phetchaburi Bangkawe,2005-04-01,30.160217,1010.26001,-0.985956,3.377657
Phetchaburi Bangkawe,2005-05-01,30.681213,1006.891846,0.467024,2.785698
Phetchaburi Bangkawe,2005-06-01,30.040283,1005.954346,1.713264,3.200448
Phetchaburi Bangkawe,2005-07-01,29.877502,1007.418152,2.020437,2.04746
Phetchaburi Bangkawe,2005-08-01,29.205566,1007.227173,1.857126,2.22406
Phetchaburi Bangkawe,2005-09-01,29.613678,1008.133728,1.165484,1.620913
Phetchaburi Bangkawe,2005-10-01,29.588928,1010.461243,-0.646336,-1.657744
Phetchaburi Bangkawe,2005-11-01,28.800598,1011.054993,-0.413069,-1.802403
Phetchaburi Bangkawe,2005-12-01,26.749176,1012.186279,-1.207894,-3.251493
Phetchaburi Bangkawe,2006-01-01,26.610016,1011.51532,-0.861912,-0.211822
Phetchaburi Bangkawe,2006-02-01,28.118713,1011.470642,-0.459197,0.906519
Phetchaburi Bangkawe,2006-03-01,29.335693,1009.497803,-0.581296,3.773562
Phetchaburi Bangkawe,2006-04-01,30.542725,1008.582214,-0.604932,3.555889
Phetchaburi Bangkawe,2006-05-01,31.089172,1008.184082,0.579082,2.314039
Phetchaburi Bangkawe,2006-06-01,30.489655,1007.239685,1.255451,1.812889
Phetchaburi Bangkawe,2006-07-01,29.672607,1006.88562,2.512969,2.408347
Phetchaburi Bangkawe,2006-08-01,29.278076,1006.966858,2.719437,1.63524
Phetchaburi Bangkawe,2006-09-01,30.069977,1008.733459,1.256546,1.024548
Phetchaburi Bangkawe,2006-10-01,29.684875,1010.825317,0.176987,-0.513335
Phetchaburi Bangkawe,2006-11-01,29.501709,1010.625,-0.542266,-0.163202
Phetchaburi Bangkawe,2006-12-01,28.245605,1012.565002,-0.774276,-3.126171
Phetchaburi Bangkawe,2007-01-01,26.471924,1013.278442,-0.431566,-1.661224
Phetchaburi Bangkawe,2007-02-01,27.165039,1011.603149,-0.735133,3.068784
Phetchaburi Bangkawe,2007-03-01,29.046143,1009.30188,-0.970822,4.326719
Phetchaburi Bangkawe,2007-04-01,30.53125,1009.530029,-1.03842,3.355467
Phetchaburi Bangkawe,2007-05-01,30.514709,1007.696228,0.678403,2.187853
Phetchaburi Bangkawe,2007-06-01,31.021057,1006.025024,0.825278,2.011827
Phetchaburi Bangkawe,2007-07-01,30.439941,1007.1203,1.921692,2.041971
Phetchaburi Bangkawe,2007-08-01,29.814362,1006.380615,2.315673,1.641721
Phetchaburi Bangkawe,2007-09-01,29.338776,1007.253723,1.250473,1.510014
Phetchaburi Bangkawe,2007-10-01,28.88858,1009.231567,-0.014527,-1.448788
Phetchaburi Bangkawe,2007-11-01,27.811035,1011.271851,-1.774587,-2.995511
Phetchaburi Bangkawe,2007-12-01,26.79541,1010.725342,-0.589234,-1.182531
Phetchaburi Bangkawe,2008-01-01,27.003815,1011.367493,-0.646117,-0.265853
Phetchaburi Bangkawe,2008-02-01,27.75177,1011.544678,-0.82944,1.188453
Phetchaburi Bangkawe,2008-03-01,28.587067,1009.522522,-0.841285,3.123425
Phetchaburi Bangkawe,2008-04-01,30.098297,1007.918152,-0.762056,3.142033
Phetchaburi Bangkawe,2008-05-01,30.147217,1006.61969,1.829932,2.175074
Phetchaburi Bangkawe,2008-06-01,29.794922,1007.071899,1.624194,2.201517
Phetchaburi Bangkawe,2008-07-01,29.401611,1006.994995,1.632431,2.318847
Phetchaburi Bangkawe,2008-08-01,29.563782,1007.140625,1.680619,1.84854
Phetchaburi Bangkawe,2008-09-01,29.428772,1007.727783,1.946609,1.034617
Phetchaburi Bangkawe,2008-10-01,29.677399,1009.453735,-0.527939,-0.715645
Phetchaburi Bangkawe,2008-11-01,28.496002,1011.0625,-1.15833,-3.751546
Phetchaburi Bangkawe,2008-12-01,25.889313,1012.318726,-0.445814,-3.478771
Phetchaburi Bangkawe,2009-01-01,25.459778,1013.672485,-0.75867,-1.955453
Phetchaburi Bangkawe,2009-02-01,27.411194,1009.65686,-0.448749,2.647778
Phetchaburi Bangkawe,2009-03-01,29.129791,1009.617188,-0.842603,3.01007
Phetchaburi Bangkawe,2009-04-01,30.322571,1008.011902,0.412162,1.510979
Phetchaburi Bangkawe,2009-05-01,30.788086,1006.829041,0.320949,1.874019
Phetchaburi Bangkawe,2009-06-01,29.685547,1006.753418,2.345666,2.781967
Phetchaburi Bangkawe,2009-07-01,29.656647,1006.954041,2.59095,1.669217
Phetchaburi Bangkawe,2009-08-01,29.676514,1006.950928,1.478353,1.492664
Phetchaburi Bangkawe,2009-09-01,29.770264,1007.508118,1.965845,0.905417
Phetchaburi Bangkawe,2009-10-01,29.365631,1009.200623,0.502298,-0.2577
Phetchaburi Bangkawe,2009-11-01,28.753326,1011.170959,-0.96245,-2.27942
Phetchaburi Bangkawe,2009-12-01,27.639709,1012.049683,-0.512487,-0.637656
Phetchaburi Bangkawe,2010-01-01,28.054443,1012.48999,-0.797555,0.296083
Phetchaburi Bangkawe,2010-02-01,28.595276,1010.947815,-0.510859,4.665503
Phetchaburi Bangkawe,2010-03-01,29.390869,1010.581238,-0.959577,3.248424
Phetchaburi Bangkawe,2010-04-01,30.589172,1009.243774,-0.954661,4.389627
Phetchaburi Bangkawe,2010-05-01,31.093658,1006.684998,-0.062704,3.534388
Phetchaburi Bangkawe,2010-06-01,30.350891,1007.048096,0.945107,2.441041
Phetchaburi Bangkawe,2010-07-01,30.152344,1007.220947,1.102959,2.237906
Phetchaburi Bangkawe,2010-08-01,29.509827,1007.445618,1.383893,1.981596
Phetchaburi Bangkawe,2010-09-01,29.938141,1008.16217,0.559323,1.001033
Phetchaburi Bangkawe,2010-10-01,29.150543,1008.468445,0.0346,-0.99968
Phetchaburi Bangkawe,2010-11-01,28.09668,1010.365601,-0.445848,-3.500904
Phetchaburi Bangkawe,2010-12-01,27.554443,1009.377808,-0.360613,-1.65212
